Event ID,Block,Extrinsic ID,Time,Type,validator,fraction,slash_era
20319763-1,20319763,-,2024-04-13T07:14,staking (SlashReported),17T31HJzsoBFkwpje8CqvgUpFGSzAVR3NcaNxacknfHYopx,0,1411
20317398-5,20317398,-,2024-04-13T03:14,staking (SlashReported),168xfZuHXv13uyrVV2vADpuMa4B3kAtj11gRNHA8YKRH9xuW,0,1411
20317398-4,20317398,-,2024-04-13T03:14,staking (SlashReported),15PhKsje5DLm5CWqRhFz1YeS3WA94Ui8xMcihfFjbCPidisS,0,1411
20317398-3,20317398,-,2024-04-13T03:14,staking (SlashReported),14dffMjf4Ec1RwCLHp21CifU6CX4hVnZtRCKgc6AGCt9K4v9,0,1411
20317398-2,20317398,-,2024-04-13T03:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1411
20317398-1,20317398,-,2024-04-13T03:14,staking (SlashReported),17T31HJzsoBFkwpje8CqvgUpFGSzAVR3NcaNxacknfHYopx,0,1411
20315033-10,20315033,-,2024-04-12T23:14,staking (SlashReported),168xfZuHXv13uyrVV2vADpuMa4B3kAtj11gRNHA8YKRH9xuW,0,1411
20315033-8,20315033,-,2024-04-12T23:14,staking (SlashReported),15PhKsje5DLm5CWqRhFz1YeS3WA94Ui8xMcihfFjbCPidisS,0,1411
20315033-6,20315033,-,2024-04-12T23:14,staking (SlashReported),14dffMjf4Ec1RwCLHp21CifU6CX4hVnZtRCKgc6AGCt9K4v9,0,1411
20315033-4,20315033,-,2024-04-12T23:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1411
20315033-2,20315033,-,2024-04-12T23:14,staking (SlashReported),17T31HJzsoBFkwpje8CqvgUpFGSzAVR3NcaNxacknfHYopx,0,1411
20312677-1,20312677,-,2024-04-12T19:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1410
20310293-1,20310293,-,2024-04-12T15:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1410
20307910-1,20307910,-,2024-04-12T11:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1410
20305520-1,20305520,-,2024-04-12T07:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1410
20303133-1,20303133,-,2024-04-12T03:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1410
20300750-2,20300750,-,2024-04-11T23:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1410
20298365-2,20298365,-,2024-04-11T19:14,staking (SlashReported),13dVcF8BjzUpYujj5HxumDLPwpHzMPwzPZAZHJQEbKRJuNgT,0,1409
20097858-1,20097858,-,2024-03-28T19:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1395
20095469-1,20095469,-,2024-03-28T15:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1395
20093080-1,20093080,-,2024-03-28T11:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1395
20090702-1,20090702,-,2024-03-28T07:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1395
20088323-1,20088323,-,2024-03-28T03:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1395
20085931-2,20085931,-,2024-03-27T23:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1395
20083556-1,20083556,-,2024-03-27T19:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1394
20081169-1,20081169,-,2024-03-27T15:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1394
20078779-1,20078779,-,2024-03-27T11:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1394
20076391-1,20076391,-,2024-03-27T07:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1394
20074001-1,20074001,-,2024-03-27T03:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1394
20071614-2,20071614,-,2024-03-26T23:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1394
20069227-1,20069227,-,2024-03-26T19:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1393
20066842-1,20066842,-,2024-03-26T15:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1393
20064459-1,20064459,-,2024-03-26T11:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1393
20062066-1,20062066,-,2024-03-26T07:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1393
20059682-1,20059682,-,2024-03-26T03:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1393
20057300-2,20057300,-,2024-03-25T23:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1393
20054919-1,20054919,-,2024-03-25T19:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1392
20052528-1,20052528,-,2024-03-25T15:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1392
20050147-1,20050147,-,2024-03-25T11:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1392
20047763-1,20047763,-,2024-03-25T07:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1392
20045382-1,20045382,-,2024-03-25T03:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1392
20042998-2,20042998,-,2024-03-24T23:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1392
20040612-1,20040612,-,2024-03-24T19:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1391
20038230-5,20038230,-,2024-03-24T15:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1391
20035842-1,20035842,-,2024-03-24T11:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1391
20033456-1,20033456,-,2024-03-24T07:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1391
20031075-1,20031075,-,2024-03-24T03:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1391
20028688-2,20028688,-,2024-03-23T23:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1391
20011974-1,20011974,-,2024-03-22T19:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1389
20009593-1,20009593,-,2024-03-22T15:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1389
20007210-1,20007210,-,2024-03-22T11:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1389
20004825-1,20004825,-,2024-03-22T07:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1389
20002443-1,20002443,-,2024-03-22T03:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1389
20000059-2,20000059,-,2024-03-21T23:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1389
19983354-1,19983354,-,2024-03-20T19:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1387
19980979-1,19980979,-,2024-03-20T15:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1387
19978605-1,19978605,-,2024-03-20T11:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1387
19976227-1,19976227,-,2024-03-20T07:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1387
19973842-1,19973842,-,2024-03-20T03:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1387
19971458-2,19971458,-,2024-03-19T23:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1387
19942800-2,19942800,-,2024-03-17T23:14,staking (SlashReported),15N2nvyikmU96F5wE919Gc6YLAKGtL6NoQ5ixKLeLp4T4LBV,0,1385
19926087-1,19926087,-,2024-03-16T19:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1383
19923700-1,19923700,-,2024-03-16T15:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1383
19921317-1,19921317,-,2024-03-16T11:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1383
19918930-1,19918930,-,2024-03-16T07:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1383
19916545-1,19916545,-,2024-03-16T03:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1383
19914154-2,19914154,-,2024-03-15T23:14,staking (SlashReported),17NP1aTyHbS5oMCbtyoayyaFyFBmShCPBDa4fuCX83fjHio,0,1383
19878351-1,19878351,-,2024-03-13T11:14,staking (SlashReported),1jZGoE9teJBzaQxNpYgdJnTJ3a8rUsy7Ws6X3JcwHWTrsgf,0,1380
19875967-1,19875967,-,2024-03-13T07:14,staking (SlashReported),1jZGoE9teJBzaQxNpYgdJnTJ3a8rUsy7Ws6X3JcwHWTrsgf,0,1380
19873589-1,19873589,-,2024-03-13T03:14,staking (SlashReported),1jZGoE9teJBzaQxNpYgdJnTJ3a8rUsy7Ws6X3JcwHWTrsgf,0,1380
19871209-2,19871209,-,2024-03-12T23:14,staking (SlashReported),1jZGoE9teJBzaQxNpYgdJnTJ3a8rUsy7Ws6X3JcwHWTrsgf,0,1380
19768793-2,19768793,-,2024-03-05T19:14,staking (SlashReported),13EEEhiXeCFpFjVQxmjJsHjr9LFvnAurcnwQ1FDgB5LmJwQp,0,1372
19709311-1,19709311,-,2024-03-01T15:14,staking (SlashReported),14Y4s6V1PWrwBLvxW47gcYgZCGTYekmmzvFsK1kiqNH2d84t,0,1368
19706935-2,19706935,-,2024-03-01T11:14,staking (SlashReported),14Y4s6V1PWrwBLvxW47gcYgZCGTYekmmzvFsK1kiqNH2d84t,0,1368
19628325-4,19628325,-,2024-02-24T23:14,staking (SlashReported),153YD8ZHD9dRh82U419bSCB5SzWhbdAFzjj4NtA5pMazR2yC,0,1363
19575882-2,19575882,-,2024-02-21T07:14,staking (SlashReported),167ShbHu769mP5jbtt7AHayJhzEied6s8M5kN5nBSAQewnRz,0,1359
19511518-1,19511518,-,2024-02-16T19:14,staking (SlashReported),13DWNSAdjpHJfknZXzXxUmfkpwgfXFiad5bK2e5bYR35uCYX,0,1354
19509135-1,19509135,-,2024-02-16T15:14,staking (SlashReported),13DWNSAdjpHJfknZXzXxUmfkpwgfXFiad5bK2e5bYR35uCYX,0,1354
19506757-1,19506757,-,2024-02-16T11:14,staking (SlashReported),13DWNSAdjpHJfknZXzXxUmfkpwgfXFiad5bK2e5bYR35uCYX,0,1354
19504372-1,19504372,-,2024-02-16T07:14,staking (SlashReported),13DWNSAdjpHJfknZXzXxUmfkpwgfXFiad5bK2e5bYR35uCYX,0,1354
19501997-1,19501997,-,2024-02-16T03:14,staking (SlashReported),13DWNSAdjpHJfknZXzXxUmfkpwgfXFiad5bK2e5bYR35uCYX,0,1354
19499617-2,19499617,-,2024-02-15T23:14,staking (SlashReported),13DWNSAdjpHJfknZXzXxUmfkpwgfXFiad5bK2e5bYR35uCYX,0,1354
19482945-1,19482945,-,2024-02-14T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1352
19480566-1,19480566,-,2024-02-14T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1352
19478193-1,19478193,-,2024-02-14T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1352
19475812-1,19475812,-,2024-02-14T07:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1352
19473434-1,19473434,-,2024-02-14T03:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1352
19471053-2,19471053,-,2024-02-13T23:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1352
19468669-1,19468669,-,2024-02-13T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1351
19466297-1,19466297,-,2024-02-13T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1351
19463924-1,19463924,-,2024-02-13T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1351
19461546-1,19461546,-,2024-02-13T07:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1351
19459169-1,19459169,-,2024-02-13T03:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1351
19456797-2,19456797,-,2024-02-12T23:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1351
19425790-1,19425790,-,2024-02-10T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1348
19423420-1,19423420,-,2024-02-10T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1348
19421045-3,19421045,-,2024-02-10T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1348
19418663-1,19418663,-,2024-02-10T07:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1348
19416288-2,19416288,-,2024-02-10T03:14,staking (SlashReported),16Azn2dohPGbCLiyZfGt5eULZQW5AVi6A5oqqeqKw5e5tRMV,0,1348
19416288-1,19416288,-,2024-02-10T03:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1348
19413917-4,19413917,-,2024-02-09T23:14,staking (SlashReported),16Azn2dohPGbCLiyZfGt5eULZQW5AVi6A5oqqeqKw5e5tRMV,0,1348
19413917-2,19413917,-,2024-02-09T23:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1348
19411544-3,19411544,-,2024-02-09T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1347
19409165-1,19409165,-,2024-02-09T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1347
19406781-1,19406781,-,2024-02-09T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1347
19404396-1,19404396,-,2024-02-09T07:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1347
19402010-1,19402010,-,2024-02-09T03:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1347
19399632-2,19399632,-,2024-02-08T23:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1347
19325677-1,19325677,-,2024-02-03T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1341
19323288-1,19323288,-,2024-02-03T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1341
19320913-1,19320913,-,2024-02-03T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1341
19318525-1,19318525,-,2024-02-03T07:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1341
19316144-1,19316144,-,2024-02-03T03:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1341
19313760-4,19313760,-,2024-02-02T23:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1341
19268451-1,19268451,-,2024-01-30T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1337
19266070-1,19266070,-,2024-01-30T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1337
19263700-1,19263700,-,2024-01-30T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1337
19261324-1,19261324,-,2024-01-30T07:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1337
19258944-1,19258944,-,2024-01-30T03:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1337
19256570-2,19256570,-,2024-01-29T23:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1337
19254182-1,19254182,-,2024-01-29T19:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1336
19251808-1,19251808,-,2024-01-29T15:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1336
19249429-1,19249429,-,2024-01-29T11:14,staking (SlashReported),1pnNeueeo2QTr72PXirhUUjdPniysKYETik5orGeq1BFAoU,0,1336
